TransactionID,CustomerID,TransactionAmount,TransactionType,Merchant,TransactionTime,Location,DeviceType,PreviousTransactions,AccountBalance,IsInternational,Fraud
TXN101852,CUST1469,3348.27,Debit,Google,2025-05-02 10:35:00,Delhi,Mobile,9,135064.98,No,0
TXN101853,CUST1476,3015.79,Debit,Zomato,2025-09-03 19:33:00,Mumbai,Web,11,7291.54,No,0
TXN101854,CUST1190,3005.72,Credit,ATM,2025-10-13 17:53:00,Hyderabad,Web,3,32387.07,No,0
TXN101855,CUST1122,299.61,Debit,Amazon,2025-04-10 22:47:00,Chennai,Mobile,7,23013.85,No,0
TXN101856,CUST1046,389.26,Debit,Swiggy,2025-03-01 03:38:00,Bengaluru,Mobile,5,75505.22,No,0
TXN101857,CUST1064,2870.97,Credit,Uber,2025-12-25 17:00:00,Pune,Mobile,9,45723.34,No,0
TXN101858,CUST1130,1721.27,Credit,Myntra,2025-10-04 03:54:00,Delhi,Mobile,14,150708.18,No,0
TXN101859,CUST1310,710.1,Debit,Apple,2025-02-14 04:10:00,Dubai,Mobile,8,54759.42,No,0
TXN101860,CUST1363,2233.93,Debit,Local Store,2025-11-28 08:57:00,Chennai,Web,5,21337.68,No,0
TXN101861,CUST1193,1816.71,Credit,Swiggy,2025-12-05 05:05:00,Chennai,Web,8,24920.96,No,0
TXN101862,CUST1307,236.83,Debit,Google,2025-10-27 19:22:00,Pune,Mobile,7,49693.7,No,0
TXN101863,CUST1181,114.66,Debit,Google,2025-01-04 22:28:00,Hyderabad,Web,3,88399.23,No,0
TXN101864,CUST1292,1082.48,Credit,Google,2025-06-04 13:02:00,Chennai,,7,17477.46,No,0
TXN101865,CUST1371,126.54,Debit,Amazon,2025-05-04 19:07:00,London,ATM,10,36025.9,No,0
TXN101866,CUST1282,3279.95,Debit,Flipkart,2025-04-18 23:29:00,Pune,Mobile,10,6839.42,No,0
TXN101867,CUST1029,1827.15,Debit,Walmart,2025-08-27 23:26:00,Mumbai,Web,13,23865.4,No,0
TXN101868,CUST1149,759.06,Debit,Myntra,2025-08-03 03:22:00,Kochi,ATM,14,108466.81,No,0
TXN101869,CUST1267,319.76,Credit,Local Store,2025-03-03 16:35:00,Kolkata,ATM,5,92883.88,No,0
TXN101870,CUST1296,429.77,Debit,Google,2025-03-12 19:08:00,Pune,Mobile,9,52155.56,No,0
TXN101871,CUST1011,53.13,Debit,Local Store,2025-05-09 14:34:00,Kochi,Web,8,112910.73,No,0
TXN101872,CUST1164,4421.88,Debit,Zomato,2025-11-21 03:15:00,Chennai,Mobile,8,24435.59,No,0
TXN101873,CUST1113,1331.35,Debit,Amazon,2025-07-24 01:31:00,Kolkata,Mobile,8,28309.41,No,0
TXN101874,CUST1187,915.75,Debit,Other,2025-04-07 02:08:00,Chennai,Mobile,7,24106.81,No,0
TXN101875,CUST1295,6871.15,Debit,Google,2025-04-19 15:50:00,Chennai,ATM,5,48577.68,Yes,0
TXN101876,CUST1232,424.9,Debit,Zomato,2025-07-26 22:26:00,Dubai,ATM,7,265614.71,No,0
TXN101877,CUST1227,896.26,Credit,Myntra,2025-01-10 05:01:00,Delhi,Mobile,7,39144.25,No,0
TXN101878,CUST1310,547.13,Debit,Myntra,2025-02-23 06:29:00,Pune,Mobile,8,12634.99,No,0
TXN101879,CUST1098,8784.68,Debit,Walmart,2025-09-14 02:00:00,Kochi,ATM,10,12999.91,No,0
TXN101880,CUST1055,821.28,Credit,Uber,2025-07-24 02:45:00,London,Mobile,8,15470.15,No,0
TXN101881,CUST1111,1319.63,Debit,Walmart,2025-07-11 12:36:00,Kochi,Mobile,7,16175.24,No,0
TXN101882,CUST1152,5545.91,Debit,Flipkart,2025-07-05 14:07:00,Mumbai,Mobile,3,15130.77,No,0
TXN101883,CUST1246,3243.14,Credit,Local Store,2025-07-19 18:04:00,Hyderabad,Web,5,35040.05,No,0
TXN101884,CUST1406,215.89,Debit,Apple,2025-10-25 17:45:00,Chennai,Mobile,7,10199.22,No,0
TXN101885,CUST1069,800.34,Debit,Myntra,2025-10-22 17:10:00,Mumbai,Web,6,42935.93,No,0
TXN101886,CUST1312,1022.29,Debit,Apple,2025-11-14 19:46:00,Hyderabad,Mobile,12,62377.93,No,0
TXN101887,CUST1289,1287.51,Debit,Amazon,2025-08-03 23:10:00,Delhi,Mobile,10,18661.53,No,0
TXN101888,CUST1250,1502.79,Credit,Swiggy,2025-08-14 20:03:00,Kolkata,Mobile,7,38505.22,No,0
TXN101889,CUST1036,443.16,Debit,Google,2025-08-28 11:46:00,London,Mobile,11,48980.78,No,0
TXN101890,CUST1239,5054.51,Credit,Amazon,2025-01-02 12:27:00,Pune,Mobile,6,57454.98,No,0
TXN101891,CUST1148,1712.59,Credit,ATM,2025-12-04 06:47:00,Kolkata,Mobile,10,32294.44,No,0
TXN101892,CUST1467,2101.45,Debit,Myntra,2025-10-23 20:44:00,Hyderabad,Web,7,14605.96,No,0
TXN101893,CUST1227,4327.62,Debit,Zomato,2025-03-29 16:30:00,Chennai,Mobile,7,32235.6,No,0
TXN101894,CUST1244,1446.12,Debit,Local Store,2025-08-19 06:47:00,Hyderabad,Web,5,26438.9,No,0
TXN101895,CUST1491,889.82,Debit,Apple,2025-09-03 17:07:00,Pune,ATM,9,33020.49,Yes,1
TXN101896,CUST1337,762.82,Debit,Walmart,2025-02-26 10:17:00,Bengaluru,Web,8,14134.85,No,0
TXN101897,CUST1446,875.65,Credit,Swiggy,2025-02-12 21:13:00,Pune,ATM,11,9523.62,No,0
TXN101898,CUST1365,933.09,Credit,Uber,2025-10-08 18:23:00,Delhi,Mobile,7,6555.03,Yes,0
TXN101899,CUST1491,162.1,Debit,Amazon,2025-10-22 11:12:00,Bengaluru,Mobile,8,7978.6,No,0
TXN101900,CUST1482,589.33,Debit,Uber,2025-01-17 06:08:00,Bengaluru,ATM,6,7579.4,No,0
TXN101901,CUST1201,367.49,Credit,Other,2025-03-28 04:36:00,Mumbai,ATM,11,64117.34,No,0
TXN101902,CUST1154,144.2,Debit,ATM,2025-01-13 02:13:00,Mumbai,ATM,7,35894.73,No,0
TXN101903,CUST1450,1282.92,Credit,Apple,2025-02-11 07:40:00,Pune,Web,11,30635.36,Yes,0
TXN101904,CUST1073,1708.7,Debit,Apple,2025-02-09 03:18:00,Pune,Web,8,22992.44,No,0
TXN101905,CUST1201,463.44,Debit,Google,2025-02-15 23:17:00,Delhi,Mobile,6,7079.7,No,0
TXN101906,CUST1296,828.7,Credit,Zomato,2025-12-10 01:12:00,Kochi,Web,11,39686.02,No,0
TXN101907,CUST1017,1930.79,Debit,Other,2025-06-05 04:52:00,Delhi,Mobile,4,35235.13,No,0
TXN101908,CUST1129,811.18,Credit,Zomato,2025-10-23 21:10:00,London,Mobile,8,30772.12,Yes,1
TXN101909,CUST1217,956.82,Credit,Flipkart,2025-02-22 22:40:00,Bengaluru,Mobile,4,16713.14,No,0
TXN101910,CUST1061,858.58,Debit,Walmart,2025-06-13 14:35:00,Pune,Mobile,10,17692.28,No,0
TXN101911,CUST1427,2001.56,Debit,Myntra,2025-12-29 23:50:00,Hyderabad,Mobile,6,44017.33,Yes,0
TXN101912,CUST1104,1078.38,Credit,Myntra,2025-07-13 09:06:00,Bengaluru,Web,7,16720.9,No,0
TXN101913,CUST1042,792.08,Credit,Apple,2025-01-05 20:08:00,Bengaluru,ATM,9,65984.18,No,0
TXN101914,CUST1025,682.13,Debit,Amazon,2025-07-21 03:42:00,Delhi,Web,4,98680.71,No,0
TXN101915,CUST1039,474.6,Credit,Local Store,2025-05-13 14:00:00,Bengaluru,Mobile,10,68813.99,No,0
TXN101916,CUST1291,1992.4,Debit,Myntra,2025-07-03 05:24:00,Bengaluru,ATM,8,31935.0,No,0
TXN101917,CUST1131,1931.61,Debit,ATM,2025-06-11 03:56:00,London,Mobile,5,27729.24,Yes,0
TXN101918,CUST1498,1089.98,Credit,Other,2025-01-17 02:39:00,Kochi,Web,3,32008.64,No,0
TXN101919,CUST1229,2801.5,Debit,ATM,2025-11-01 00:45:00,Pune,Mobile,13,49492.22,No,0
TXN101920,CUST1108,1108.54,Credit,ATM,2025-04-24 07:47:00,Kochi,Mobile,9,88538.1,No,0
TXN101921,CUST1172,1517.12,Debit,Myntra,2025-11-13 01:50:00,London,Web,9,45022.03,No,0
TXN101922,CUST1435,620.42,Debit,Amazon,2025-12-20 20:31:00,Delhi,Web,7,8314.31,No,0
TXN101923,CUST1478,3637.54,Debit,Walmart,2025-12-23 21:42:00,Bengaluru,Mobile,8,14828.59,No,0
TXN101924,CUST1102,1289.61,Debit,Swiggy,2025-01-04 20:00:00,Kochi,Mobile,8,26544.33,No,0
TXN101925,CUST1354,1614.24,Debit,Zomato,2025-04-27 08:07:00,Pune,Mobile,8,62293.58,No,0
TXN101926,CUST1012,1172.34,Debit,Google,2025-05-02 14:41:00,Mumbai,Mobile,5,165831.22,Yes,0
TXN101927,CUST1275,1193.06,Debit,Google,2025-11-24 15:17:00,Mumbai,Web,6,31386.25,No,0
TXN101928,CUST1101,1423.71,Debit,Google,2025-06-23 17:04:00,Mumbai,Mobile,8,49071.24,No,0
TXN101929,CUST1044,140.67,Debit,ATM,2025-02-15 02:05:00,Dubai,Mobile,6,9314.1,No,0
TXN101930,CUST1443,1675.53,Credit,Amazon,2025-09-14 12:00:00,Hyderabad,Mobile,10,17541.84,Yes,0
TXN101931,CUST1305,538.25,Debit,Other,2025-07-30 20:02:00,London,Mobile,19,38816.34,No,0
TXN101932,CUST1445,870.05,Debit,Google,2025-09-01 21:01:00,Dubai,Mobile,14,6378.56,No,0
TXN101933,CUST1017,569.14,Debit,Apple,2025-03-11 10:17:00,Kolkata,Web,6,35765.07,No,0
TXN101934,CUST1330,2517.03,Debit,Flipkart,2025-12-18 06:38:00,Delhi,Mobile,10,22378.83,No,0
TXN101935,CUST1057,496.59,Debit,ATM,2025-12-27 12:43:00,Hyderabad,Mobile,7,30762.26,Yes,0
TXN101936,CUST1311,816.83,Debit,Amazon,2025-12-02 17:22:00,Chennai,Mobile,11,17392.54,No,0
TXN101937,CUST1497,572.91,Debit,Amazon,2025-01-21 09:05:00,Chennai,Mobile,12,44021.09,No,0
TXN101938,CUST1303,522.22,Credit,Other,2025-09-16 12:11:00,Pune,Mobile,7,65762.8,No,0
TXN101939,CUST1012,528.24,Credit,Zomato,2025-12-09 22:14:00,Mumbai,Mobile,9,52013.52,No,0
TXN101940,CUST1318,316.5,Debit,Google,2025-08-19 01:50:00,Chennai,Mobile,4,50843.44,No,0
TXN101941,CUST1080,624.38,Debit,Uber,2025-03-09 15:26:00,Bengaluru,Mobile,4,45563.26,No,0
TXN101942,CUST1216,1329.66,Debit,Swiggy,2025-08-05 06:42:00,London,ATM,4,29349.52,No,0
TXN101943,CUST1339,440.81,Debit,ATM,2025-08-02 06:06:00,Hyderabad,Web,11,21408.02,No,0
TXN101944,CUST1264,1243.51,Debit,Flipkart,2025-09-25 01:43:00,Dubai,Web,8,59451.18,No,0
TXN101945,CUST1479,1862.8,Debit,Amazon,2025-01-11 18:54:00,Hyderabad,Mobile,13,15312.93,No,0
TXN101946,CUST1149,955.32,Debit,Flipkart,2025-03-11 19:46:00,Delhi,Web,6,43285.27,No,0
TXN101947,CUST1081,333.45,Debit,Amazon,2025-07-08 01:04:00,Chennai,ATM,10,42428.12,No,0
TXN101948,CUST1215,188.83,Debit,Walmart,2025-06-10 15:24:00,Delhi,Web,9,13528.51,Yes,0
TXN101949,CUST1485,2463.66,Debit,Zomato,2025-12-03 07:13:00,Kolkata,Mobile,6,14645.93,No,0
TXN101950,CUST1374,5131.58,Debit,Apple,2025-10-04 23:14:00,Bengaluru,Mobile,9,43597.57,No,0
TXN101951,CUST1464,4491.43,Debit,Walmart,2025-06-12 05:32:00,Delhi,Mobile,8,34827.55,Yes,0
TXN101952,CUST1198,1482.26,Debit,Local Store,2025-08-01 13:21:00,Kolkata,Mobile,10,38929.93,No,0
TXN101953,CUST1200,1495.37,Debit,Google,2025-04-10 11:59:00,Kolkata,Mobile,11,25302.53,No,0
TXN101954,CUST1025,881.54,Debit,Local Store,2025-05-17 16:46:00,Pune,ATM,5,93826.68,No,0
TXN101955,CUST1466,866.34,Debit,Swiggy,2025-10-08 13:35:00,Hyderabad,Web,6,46246.67,No,0
TXN101956,CUST1089,529.63,Debit,Uber,2025-10-21 03:32:00,Delhi,Mobile,10,81513.56,No,0
TXN101957,CUST1268,470.46,Debit,Apple,2025-02-18 22:23:00,London,Mobile,10,24402.67,No,0
TXN101958,CUST1143,168.65,Debit,Walmart,2025-03-06 22:20:00,Dubai,Mobile,9,62881.02,No,0
TXN101959,CUST1059,2208.18,Debit,Flipkart,2025-05-25 06:52:00,London,Mobile,8,23470.84,No,0
TXN101960,CUST1410,1902.15,Debit,Flipkart,2025-02-28 18:07:00,Mumbai,Mobile,2,23227.8,No,0
TXN101961,CUST1489,750.64,Debit,Swiggy,2025-08-20 20:00:00,Pune,Mobile,12,11882.52,No,0
TXN101962,CUST1365,3852.43,Debit,Amazon,2025-03-25 09:16:00,Delhi,Mobile,5,41821.56,No,0
TXN101963,CUST1026,10240.17,Credit,Flipkart,2025-02-10 18:12:00,Chennai,ATM,5,13797.52,No,0
TXN101964,CUST1047,247.44,Debit,Google,2025-04-22 20:41:00,Kochi,Mobile,9,18723.24,No,0
TXN101965,CUST1288,1933.32,Debit,Uber,2025-03-19 13:58:00,Kolkata,Mobile,11,10771.92,No,0
TXN101966,CUST1266,1073.46,Credit,Zomato,2025-09-03 04:36:00,Bengaluru,Mobile,6,7168.68,No,0
TXN101967,CUST1016,5487.26,Credit,Google,2025-12-31 05:20:00,Chennai,Mobile,2,27940.42,No,0
TXN101968,CUST1199,652.12,Debit,Uber,2025-06-21 21:36:00,Kochi,Mobile,10,17407.67,No,0
TXN101969,CUST1401,3171.82,Debit,ATM,2025-01-26 06:53:00,Chennai,Web,8,38091.06,No,0
TXN101970,CUST1407,2183.76,Debit,Swiggy,2025-04-10 22:08:00,Chennai,Mobile,9,28609.33,No,0
TXN101971,CUST1282,3473.27,Debit,Google,2025-12-30 01:00:00,Mumbai,Mobile,3,65113.02,No,0
TXN101972,CUST1469,531.43,Debit,Zomato,2025-01-26 07:48:00,Chennai,Web,4,126090.53,No,0
TXN101973,CUST1086,745.73,Debit,Zomato,2025-05-05 06:49:00,Dubai,Mobile,7,70359.15,No,0
TXN101974,CUST1250,1858.38,Debit,ATM,2025-10-21 22:51:00,Mumbai,Mobile,8,30410.1,No,0
TXN101975,CUST1391,3399.84,Credit,Myntra,2025-12-11 00:53:00,Delhi,Mobile,7,49250.49,No,0
TXN101976,CUST1270,1369.0,Credit,Other,2025-06-14 00:27:00,Dubai,Web,8,79602.82,Yes,0
TXN101977,CUST1335,164.25,Debit,Amazon,2025-01-30 04:56:00,Delhi,Mobile,15,20386.56,No,0
TXN101978,CUST1117,3590.73,Debit,Swiggy,2025-02-05 23:51:00,Hyderabad,Mobile,7,58180.17,No,0
TXN101979,CUST1007,4007.05,Debit,ATM,2025-10-24 04:08:00,Kochi,Web,10,79203.76,No,0
TXN101980,CUST1137,633.22,Credit,Google,2025-07-12 05:35:00,Mumbai,Mobile,7,31627.06,No,0
TXN101981,CUST1371,2567.8,Debit,Apple,2025-07-20 19:52:00,Hyderabad,Mobile,7,42256.09,No,0
TXN101982,CUST1176,1793.81,Debit,Apple,2025-11-20 06:45:00,Pune,Mobile,6,137908.17,No,0
TXN101983,CUST1328,449.72,Debit,Swiggy,2025-06-11 22:32:00,Kochi,Web,8,18605.76,No,0
TXN101984,CUST1498,2665.97,Debit,Other,2025-09-06 07:34:00,Kochi,ATM,11,24297.46,No,0
TXN101985,CUST1315,1050.4,Debit,Google,2025-12-31 14:05:00,London,ATM,7,45115.46,No,0
TXN101986,CUST1215,282.0,Credit,Walmart,2025-07-10 03:40:00,,ATM,2,15297.57,No,0
TXN101987,CUST1477,2693.05,Debit,Walmart,2025-10-04 03:30:00,Pune,Web,6,28136.61,No,0
TXN101988,CUST1082,9088.83,Debit,Amazon,2025-05-06 14:42:00,Kochi,Web,8,11918.71,No,0
TXN101989,CUST1223,109.59,Debit,Google,2025-03-24 10:16:00,Chennai,Web,10,7188.72,No,0
TXN101990,CUST1478,1488.94,Debit,Zomato,2025-01-04 11:14:00,Hyderabad,Mobile,5,35605.48,No,0
TXN101991,CUST1372,1431.32,Credit,Flipkart,2025-02-18 03:00:00,Pune,Web,7,10938.67,No,0
TXN101992,CUST1423,345.79,Credit,Apple,2025-08-01 13:33:00,Delhi,Mobile,5,14895.46,No,0
TXN101993,CUST1483,3060.54,Credit,Other,2025-07-26 06:16:00,Bengaluru,Mobile,10,64080.12,No,0
TXN101994,CUST1402,368.03,Credit,Google,2025-07-31 08:39:00,Hyderabad,Web,11,33770.31,No,0
TXN101995,CUST1443,1193.26,Debit,Google,2025-12-25 15:59:00,Hyderabad,Mobile,11,28919.65,No,0
TXN101996,CUST1490,518.77,Debit,Flipkart,2025-11-06 00:15:00,Delhi,Mobile,6,22491.23,No,0
TXN101997,CUST1103,393.15,Debit,Flipkart,2025-08-24 21:19:00,Kochi,Mobile,10,94280.67,No,0
TXN101998,CUST1273,1589.61,Credit,Uber,2025-02-05 21:57:00,Dubai,ATM,7,159346.5,No,0
TXN101999,CUST1014,538.23,Debit,ATM,2025-01-02 22:03:00,Pune,Web,8,46858.78,No,0
TXN102000,CUST1159,3946.09,Debit,Myntra,2025-09-04 13:34:00,Kochi,Mobile,7,4128.16,No,0
TXN102001,CUST1152,1120.86,Credit,Amazon,2025-02-08 12:40:00,Mumbai,Mobile,6,28972.37,No,0
TXN102002,CUST1483,2592.16,Debit,Apple,2025-05-24 20:19:00,Mumbai,Mobile,11,13461.66,No,0
TXN102003,CUST1108,2436.47,Debit,Flipkart,2025-03-24 00:14:00,Mumbai,Mobile,3,21232.93,No,0
TXN102004,CUST1188,3600.85,Debit,Walmart,2025-02-23 08:48:00,Delhi,Mobile,9,42651.16,No,0
TXN102005,CUST1301,820.01,Debit,Swiggy,2025-04-27 16:17:00,Chennai,Web,8,32186.66,No,0
TXN102006,CUST1098,970.91,Debit,Walmart,2025-11-06 00:12:00,Delhi,Mobile,14,10638.84,No,0
TXN102007,CUST1131,451.32,Credit,Uber,2025-11-04 13:39:00,Kolkata,Mobile,6,17691.22,No,0
TXN102008,CUST1293,1260.97,Debit,Uber,2025-12-01 04:15:00,Mumbai,Mobile,8,70340.1,No,0
TXN102009,CUST1171,493.08,Credit,Flipkart,2025-12-03 20:57:00,London,Mobile,12,97930.46,No,0
TXN102010,CUST1424,3414.56,Debit,Uber,2025-12-16 15:56:00,Delhi,Mobile,2,82763.85,No,0
TXN102011,CUST1474,438.58,Debit,ATM,2025-10-19 18:42:00,Bengaluru,Mobile,9,10793.77,No,0
TXN102012,CUST1183,709.39,Credit,Zomato,2025-02-01 07:35:00,Mumbai,Mobile,6,22836.18,No,0
TXN102013,CUST1471,1891.18,Debit,Local Store,2025-11-25 13:46:00,Kolkata,Web,7,17228.44,No,0
TXN102014,CUST1364,1816.43,Debit,Google,2025-09-30 07:18:00,Hyderabad,Web,10,49020.22,No,0
TXN102015,CUST1039,348.98,Credit,Google,2025-10-17 19:39:00,Chennai,Mobile,10,23841.92,No,0
TXN102016,CUST1015,601.59,Debit,Flipkart,2025-09-01 02:27:00,Delhi,Mobile,11,13895.59,No,0
TXN102017,CUST1376,805.94,Debit,Uber,2025-09-30 16:30:00,London,,10,90175.46,No,0
TXN102018,CUST1497,926.88,Debit,Swiggy,2025-03-17 19:22:00,Mumbai,Mobile,8,19271.27,No,0
TXN102019,CUST1004,1335.51,Debit,Zomato,2025-09-24 00:31:00,Dubai,Web,13,63471.37,No,0
TXN102020,CUST1349,2332.69,Debit,Amazon,2025-07-07 14:50:00,Kochi,ATM,7,18814.38,No,0
TXN102021,CUST1470,952.77,Debit,Uber,2025-08-16 03:09:00,Chennai,Mobile,7,53659.79,No,0
TXN102022,CUST1409,1204.15,Debit,Zomato,2025-07-25 10:09:00,Pune,Web,5,23326.89,Yes,0
TXN102023,CUST1397,500.11,Credit,Myntra,2025-07-08 11:41:00,Mumbai,Web,12,13633.46,No,0
TXN102024,CUST1210,4921.7,Debit,Amazon,2025-05-01 08:31:00,Bengaluru,Mobile,6,70526.26,No,0
TXN102025,CUST1161,1655.32,Debit,Google,2025-11-03 04:00:00,Kolkata,Web,7,17489.99,No,0
TXN102026,CUST1016,824.65,Debit,Myntra,2025-06-02 23:23:00,Pune,Mobile,9,32279.09,No,0
TXN102027,CUST1493,3748.93,Debit,Flipkart,2025-11-08 16:28:00,Bengaluru,Mobile,8,11220.73,No,0
TXN102028,CUST1426,1588.37,Debit,Apple,2025-08-25 14:06:00,Dubai,Web,7,10576.73,No,0
TXN102029,CUST1108,1366.42,Credit,Flipkart,2025-08-08 18:23:00,Pune,Web,7,94261.31,No,0
TXN102030,CUST1382,1101.89,Credit,Swiggy,2025-06-20 05:44:00,Dubai,ATM,10,33019.1,No,0
TXN102031,CUST1450,3029.04,Debit,ATM,2025-05-16 23:04:00,Hyderabad,Mobile,6,27465.02,No,0
TXN102032,CUST1311,5503.37,Debit,Zomato,2025-08-18 22:39:00,Dubai,Mobile,5,21655.4,No,0
TXN102033,CUST1227,2978.24,Debit,ATM,2025-04-24 08:44:00,Hyderabad,Mobile,2,16588.74,No,0
TXN102034,CUST1170,1132.81,Debit,Apple,2025-11-11 04:13:00,Chennai,Mobile,8,46040.07,No,0
TXN102035,CUST1034,4185.71,Debit,ATM,2025-03-12 05:58:00,Pune,Mobile,14,86275.58,No,0
TXN102036,CUST1414,844.99,Credit,Amazon,2025-02-14 10:12:00,Pune,Mobile,4,54893.32,No,0
TXN102037,CUST1251,453.95,Debit,Amazon,2025-12-02 10:07:00,Delhi,Mobile,12,47005.25,No,0
TXN102038,CUST1247,2464.79,Credit,Other,2025-10-29 12:59:00,Mumbai,Mobile,8,23496.28,No,0
TXN102039,CUST1269,4630.91,Debit,Myntra,2025-07-15 22:20:00,Chennai,Mobile,10,47870.43,Yes,0
TXN102040,CUST1141,1096.3,Debit,Swiggy,2025-04-26 19:42:00,Kolkata,ATM,12,128248.1,Yes,0
TXN102041,CUST1274,5700.82,Debit,Google,2025-03-27 11:39:00,Mumbai,Web,6,24356.37,No,0
TXN102042,CUST1416,257.13,Debit,ATM,2025-03-17 15:44:00,Delhi,Mobile,8,38923.01,No,0
TXN102043,CUST1096,999.89,Debit,Uber,2025-06-21 22:12:00,Mumbai,ATM,5,82469.14,No,0
TXN102044,CUST1227,467.2,Debit,Uber,2025-08-27 14:55:00,London,Web,3,128374.49,No,0
TXN102045,CUST1379,458.2,Credit,Apple,2025-05-17 20:57:00,Delhi,ATM,8,33019.92,No,0
TXN102046,CUST1039,1062.46,Debit,Swiggy,2025-07-20 03:33:00,Pune,Mobile,5,56171.33,No,0
TXN102047,CUST1302,6141.07,Debit,Swiggy,2025-02-28 21:31:00,Dubai,Mobile,5,24572.37,No,0
TXN102048,CUST1500,4094.92,Credit,Amazon,2025-05-13 00:41:00,Delhi,ATM,1,37922.94,No,0
TXN102049,CUST1029,4426.29,Credit,Google,2025-09-22 00:12:00,Chennai,Mobile,7,24776.65,Yes,0
TXN102050,CUST1446,1710.73,Debit,Zomato,2025-11-12 09:11:00,Chennai,ATM,4,71768.21,No,0
TXN102051,CUST1497,822.75,Debit,Google,2025-11-13 11:38:00,Pune,Web,4,104533.96,No,0
TXN102052,CUST1477,1533.37,Credit,Walmart,2025-07-28 22:16:00,Bengaluru,ATM,10,12031.24,No,0
TXN102053,CUST1318,266.16,Debit,Swiggy,2025-05-16 20:23:00,Delhi,Mobile,8,27481.46,No,0
TXN102054,CUST1245,5141.29,Debit,Flipkart,2025-07-25 11:06:00,Bengaluru,Mobile,3,19814.42,No,0
TXN102055,CUST1236,184.23,Debit,Local Store,2025-05-18 15:57:00,Bengaluru,Mobile,9,23407.36,No,0
TXN102056,CUST1185,964.91,Debit,Swiggy,2025-07-17 05:03:00,Delhi,ATM,9,24799.22,No,0
TXN102057,CUST1272,1096.03,Debit,Apple,2025-07-20 22:40:00,London,Mobile,11,15506.55,No,0
TXN102058,CUST1440,2557.96,Debit,ATM,2025-11-28 17:37:00,Delhi,Mobile,8,36660.97,No,0
TXN102059,CUST1236,1701.63,Debit,Flipkart,2025-11-12 03:29:00,Dubai,Mobile,14,12406.99,No,0
TXN102060,CUST1239,1818.15,Debit,Apple,2025-02-04 09:22:00,London,Mobile,6,57648.34,No,0
TXN102061,CUST1377,104.58,Debit,Myntra,2025-06-09 21:13:00,Bengaluru,Mobile,5,37062.07,No,0
TXN102062,CUST1266,927.46,Credit,Local Store,2025-10-04 11:02:00,Hyderabad,Mobile,5,13415.06,Yes,0
TXN102063,CUST1414,581.93,Credit,Local Store,2025-09-17 07:13:00,Pune,Web,4,12893.36,Yes,0
TXN102064,CUST1409,1273.14,Debit,Amazon,2025-01-06 04:45:00,Kochi,Mobile,8,53449.35,No,0
TXN102065,CUST1359,961.04,Debit,Swiggy,2025-10-22 21:51:00,,ATM,10,17538.52,No,0
TXN102066,CUST1340,1368.4,Debit,Amazon,2025-03-20 06:21:00,London,Web,6,94892.79,No,0
TXN102067,CUST1389,332.74,Debit,Uber,2025-05-24 23:52:00,Chennai,Web,11,6047.59,No,0
TXN102068,CUST1065,1214.04,Debit,Apple,2025-05-09 03:14:00,Hyderabad,Web,6,13506.13,Yes,0
TXN102069,CUST1478,6308.64,Debit,Walmart,2025-11-06 02:13:00,Kolkata,Mobile,4,22285.78,No,0
TXN102070,CUST1177,9218.67,Credit,Walmart,2025-05-26 20:48:00,Mumbai,Mobile,8,29043.55,No,0
TXN102071,CUST1003,4231.61,Debit,Uber,2025-01-26 16:59:00,Chennai,Web,9,48902.49,Yes,0
TXN102072,CUST1429,175.97,Debit,Myntra,2025-07-01 14:17:00,Hyderabad,Mobile,12,25554.4,No,0
TXN102073,CUST1142,820.84,Debit,Walmart,2025-09-21 17:07:00,Chennai,Mobile,8,23367.3,No,0
TXN102074,CUST1376,665.64,Debit,Apple,2025-04-21 03:18:00,Kolkata,Mobile,6,17947.78,No,0
TXN102075,CUST1158,1278.21,Credit,Walmart,2025-11-06 07:34:00,Dubai,Web,7,16425.12,No,0
TXN102076,CUST1498,4131.95,Credit,Uber,2025-12-09 04:30:00,Dubai,Mobile,10,17419.02,No,0
TXN102077,CUST1324,1047.21,Debit,Flipkart,2025-10-17 18:07:00,Kolkata,Mobile,5,28047.12,No,0
TXN102078,CUST1146,437.36,Credit,ATM,2025-11-22 12:38:00,Mumbai,Mobile,7,7445.14,Yes,0
TXN102079,CUST1446,3503.39,Debit,ATM,2025-09-18 05:43:00,Delhi,ATM,8,44467.01,No,0
TXN102080,CUST1293,1590.28,Credit,Amazon,2025-01-19 00:19:00,Chennai,Mobile,11,31320.67,No,0
TXN102081,CUST1153,2372.88,Debit,Other,2025-04-17 21:39:00,Hyderabad,Web,6,27226.74,Yes,0
TXN102082,CUST1432,3012.27,Debit,Zomato,2025-06-13 22:54:00,Bengaluru,Web,10,69796.24,No,0
TXN102083,CUST1193,781.28,Debit,Apple,2025-09-21 11:33:00,Kochi,Web,6,46452.94,No,0
TXN102084,CUST1437,336.56,Debit,Amazon,2025-04-16 12:36:00,Dubai,Mobile,8,32719.14,No,0
TXN102085,CUST1494,1362.51,Debit,Local Store,2025-04-19 12:15:00,Delhi,Web,6,48542.4,Yes,0
TXN102086,CUST1463,777.67,Debit,Other,2025-11-19 13:02:00,Pune,Mobile,8,18639.3,Yes,0
TXN102087,CUST1073,1180.17,Debit,Google,2025-10-24 07:13:00,Chennai,Mobile,5,46401.29,No,0
